CH1 PSU Output (V),CH1 PSU Output Avg (A),CH1 PSU Output Min (A),CH1 PSU Output Max (A)
18:18:53,4.994,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:18:57,4.995,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:19:1,4.994,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:19:5,4.994,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:19:9,4.995,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:19:13,4.994,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:19:17,4.994,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:19:21,4.994,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:19:25,4.994,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:19:29,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:19:33,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:19:38,4.994,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:19:42,4.996,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:19:46,4.995,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:19:50,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:19:54,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:19:58,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:20:2,4.994,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:20:6,4.994,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:20:10,4.994,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:20:14,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:20:18,4.994,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:20:22,4.995,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:20:26,4.995,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:20:31,4.994,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:20:35,4.994,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:20:39,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:20:43,4.994,0.0,0.0,0.0,4.999,0.0,0.0,0.0
18:20:47,4.995,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:20:51,4.995,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:20:55,4.994,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:20:59,4.996,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:21:3,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:21:7,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:21:11,4.994,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:21:15,4.994,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:21:19,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:21:24,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:21:28,4.995,0.0,0.0,0.0,4.999,0.0,0.0,0.0
18:21:32,4.996,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:21:36,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:21:40,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:21:44,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:21:48,4.994,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:21:52,4.994,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:21:56,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:22:0,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:22:4,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:22:8,4.995,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:22:12,4.994,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:22:17,4.994,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:22:21,4.995,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:22:25,4.994,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:22:29,4.995,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:22:33,4.994,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:22:37,4.995,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:22:41,4.994,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:22:45,4.995,0.0,0.0,0.0,4.997,0.0,0.0,0.0
18:22:49,4.996,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:22:53,4.994,0.0,0.0,0.0,4.998,0.0,0.0,0.0
18:22:57,
