CH1 PSU Output (V),CH1 PSU Output Avg (A),CH1 PSU Output Min (A),CH1 PSU Output Max (A)
18:41:3,4.994,0.0,0.0,0.0,4.997,0.011,0.011,0.011
18:41:7,4.995,0.0,0.0,0.0,4.997,0.011,0.011,0.011
18:41:11,4.995,0.0,0.0,0.0,4.997,0.011,0.011,0.011
18:41:15,4.996,0.0,0.0,0.0,4.997,0.011,0.011,0.011
18:41:19,4.994,0.0,0.0,0.0,4.996,0.011,0.011,0.011
18:41:23,4.995,0.0,0.0,0.0,4.997,0.011,0.011,0.011
18:41:27,4.995,0.0,0.0,0.0,4.997,0.011,0.011,0.011
18:41:31,4.994,0.0,0.0,0.0,4.996,0.011,0.011,0.011
18:41:35,4.996,0.0,0.0,0.0,4.997,0.012,0.012,0.012
18:41:39,4.996,0.0,0.0,0.0,4.997,0.012,0.012,0.012
18:41:43,4.995,0.0,0.0,0.0,4.996,0.013000000000000001,0.013,0.013
18:41:47,4.995,0.0,0.0,0.0,4.998,0.013000000000000001,0.013,0.013
18:41:51,4.994,0.0,0.0,0.0,4.996,0.013000000000000001,0.013,0.013
18:41:56,4.994,0.0,0.0,0.0,4.997,0.014000000000000002,0.014,0.014
18:42:0,4.994,0.0,0.0,0.0,4.998,0.0142,0.014,0.015
18:42:4,4.995,0.0,0.0,0.0,4.998,0.015,0.015,0.015
18:42:8,4.995,0.0,0.0,0.0,4.998,0.015,0.015,0.015
18:42:12,4.994,0.0,0.0,0.0,4.998,0.016,0.016,0.016
18:42:16,4.994,0.0,0.0,0.0,4.997,0.016,0.016,0.016
18:42:20,4.995,0.0,0.0,0.0,4.997,0.017,0.017,0.017
18:42:24,4.995,0.0,0.0,0.0,4.997,0.017,0.017,0.017
18:42:28,4.994,0.0,0.0,0.0,4.998,0.0176,0.017,0.018
18:42:32,4.995,0.0,0.0,0.0,4.997,0.018,0.018,0.018
18:42:36,4.995,0.0,0.0,0.0,4.997,0.018,0.018,0.018
18:42:40,4.994,0.0,0.0,0.0,4.997,0.018,0.018,0.018
18:42:44,4.996,0.0,0.0,0.0,4.998,0.018,0.018,0.018
18:42:49,4.995,0.0,0.0,0.0,4.997,0.018,0.018,0.018
18:42:53,4.994,0.0,0.0,0.0,4.998,0.018,0.018,0.018
18:42:57,4.994,0.0,0.0,0.0,4.998,0.018,0.018,0.018
18:43:1,4.995,0.0,0.0,0.0,4.997,0.018,0.018,0.018
18:43:5,4.994,0.0,0.0,0.0,4.997,0.018,0.018,0.018
18:43:9,4.995,0.0,0.0,0.0,4.998,0.017800000000000003,0.017,0.018
18:43:13,4.996,0.0,0.0,0.0,4.997,0.018,0.018,0.018
18:43:17,4.995,0.0,0.0,0.0,4.997,0.018,0.018,0.018
18:43:21,4.994,0.0,0.0,0.0,4.998,0.018,0.018,0.018
18:43:25,4.994,0.0,0.0,0.0,4.998,0.018,0.018,0.018
18:43:29,4.995,0.0,0.0,0.0,4.997,0.018,0.018,0.018
18:43:33,4.995,0.0,0.0,0.0,4.997,0.0176,0.017,0.018
18:43:37,4.995,0.0,0.0,0.0,4.997,0.017,0.017,0.017
18:43:42,4.995,0.0,0.0,0.0,4.997,0.0172,0.017,0.018
18:43:46,4.994,0.0,0.0,0.0,4.998,0.0176,0.017,0.018
18:43:50,4.994,0.0,0.0,0.0,4.998,0.0178,0.017,0.018
18:43:54,4.995,0.0,0.0,0.0,4.998,0.017599999999999998,0.017,0.018
18:43:58,4.995,0.0,0.0,0.0,4.997,0.018,0.018,0.018
18:44:2,4.995,0.0,0.0,0.0,4.998,0.017400000000000002,0.017,0.018
18:44:6,4.995,0.0,0.0,0.0,4.997,0.0172,0.017,0.018
18:44:10,4.995,0.0,0.0,0.0,4.997,0.017,0.017,0.017
18:44:14,4.995,0.0,0.0,0.0,4.998,0.0176,0.017,0.018
18:44:18,4.995,0.0,0.0,0.0,4.997,0.018,0.018,0.018
18:44:22,4.995,0.0,0.0,0.0,4.998,0.018,0.018,0.018
18:44:26,4.995,0.0,0.0,0.0,4.997,0.018,0.018,0.018
18:44:30,4.995,0.0,0.0,0.0,4.997,0.019,0.019,0.019
18:44:35,4.995,0.0,0.0,0.0,4.997,0.019,0.019,0.019
18:44:39,4.995,0.0,0.0,0.0,4.998,0.0196,0.019,0.02
18:44:43,4.996,0.0,0.0,0.0,4.998,0.02,0.02,0.02
18:44:47,4.996,0.0,0.0,0.0,4.997,0.0206,0.02,0.021
18:44:51,4.994,0.0,0.0,0.0,4.997,0.021,0.021,0.021
18:44:55,4.994,0.0,0.0,0.0,4.998,0.021200000000000004,0.021,0.022
18:44:59,4.995,0.0,0.0,0.0,4.997,0.022,0.022,0.022
18:45:3,4.994,0.0,0.0,0.0,4.998,0.022,0.022,0.022
18:45:7,4.996,0.0,0.0,0.0,4.998,0.023,0.023,0.023
18:45:11,4.995,0.0,0.0,0.0,4.998,0.023,0.023,0.023
18:45:15,4.995,0.0,0.0,0.0,4.997,0.024,0.024,0.024
18:45:19,4.996,0.0,0.0,0.0,4.998,0.024,0.024,0.024
18:45:23,4.995,0.0,0.0,0.0,4.997,0.0248,0.024,0.025
18:45:27,4.995,0.0,0.0,0.0,4.998,0.021,0.021,0.021
18:45:32,4.996,0.0,0.0,0.0,4.997,0.021,0.021,0.021
18:45:36,4.995,0.0,0.0,0.0,4.998,0.02,0.02,0.02
18:45:40,4.996,0.0,0.0,0.0,4.998,0.020800000000000003,0.02,0.021
18:45:44,4.995,0.0,0.0,0.0,4.997,0.021,0.021,0.021
